Word Id,Word,Meaning,P of speech,Pronunciation
3998,"জেনাকারী","adultress","noun",
3999,"ধরা পড়","to be caught","verb",
4001,"ছুঁড়া","to throw, toss","verb",
4003,"কুড়িয়ে নেওয়া","to pick up, gather",,
4004,"চরা","to graze","verb",
4006,"প্রতিষ্ঠার ঈদ","Feast of Dedication","noun",
4007,"স্পষ্ট ক","plainly, clearly","adv.",
4009,"কাঁদা","to weep","verb",
4010,"শ্রদ্ধা","respect, honour, devotion","noun",
4012,"পরিবেশন ক","to serve food, distribute","verb",
4014,"প্রবেশ","entry","noun",
4015,"গ্রীক","Greek","noun",
4016,"অস্থির","troubled, uneasy, restless","adj.",
4017,"প্রভুত্ব","dominion, lordship, authority, rule",,
4018,"সাহায্যকারী","helper, counselor","noun",
4019,"পাক-পবিত্র ক","to sanctify","verb",
4021,"পাহারাদার","guard on duty","noun",
4022,"পোহা","to warm self (by a fire)","verb",
4023,"অসূবা","Azubah (NIV)",,
4024,"দূর ক","to drive away, expel","verb",
4025,"সমর্পণ ক","to deliver over, hand over","verb",
4026,"অসুরু","aloe","noun",
4028,"সাক্ষাৎ","interview, meeting, visible presence, appearance","noun",
4029,"কমবেশ","approximately, more of less",,
4031,"ভয়ানক","terrible, aweful","adj.",
4034,"ইৎআড় ক","to exhaust","verb",
4036,"চঞ্জল","?",,
4037,"উৎসমুখ","source, place of origin, source of the fountain","noun",
4038,"অপমান","insult, dishonor, disgrace, humiliation",,
4039,"সাথী","companion, associate","noun",
4040,"অপমানবোধ","feel insulted, disgraced",,
4042,"আনাগোনা","brought forth","adj.",
4043,"লুটা","to roll, toss about, wallow","verb",
4044,"ভাবধারা","line of thinking, trend of thought","noun",
4045,"কবিতা","poetry","noun",
4047,"পরম","chief, highest, primary, best, first","adj.",
4049,"দারচিনি","cinnamon","noun",
4050,"পর্বত","mountain","noun",
4051,"ফেনা","lather, slobber","noun",
4053,"ধকনি","sound, noise, tune, report","noun",
4054,"স্থাপিত","established, founded","adj.",
4056,"উচু-নীচু","hign and low",,
4057,"বিবেচনা","consideration, critical treatment, examination","noun",
4059,"মানী","respected, honoured","adj.",
4061,"দোষী ক","to accuse","verb",
4063,"গোয়াল","milkman, cattle farmer","noun",
4065,"মিলন-তাম্বু","tent of meeting","noun",
4067,"ভেজা","to get wet","verb",
4072,"দালান-কোঠা","buildings","noun",
4074,"ধার","edge of river, riverbank; loan, credit","noun",
4076,"জেনাকারী","adulteress","noun",
4078,"নিঃশেষে","throughly, completely","adv.",
4080,"যোদ্ধা","soldier","noun",
4082,"ক্ষুর","a razor, knife fused for shaving","noun",
4083,"আক্রমণকারী","attacker","noun",
4085,"হাড়গোড়","?",,
4089,"নিরালা","lonely, solitary","adj.",
4091,"ঘনিষ্ঠ","very thick, very close","adj.",
4093,"স্বর","sound, noise","noun",
4094,"চুক্তি","a stipulation, bargain, agreement","noun",
4095,"মোলায়েম","soft, tender, gentle","adj.",
4097,"টলা","be agitated, perturbed","verb",
4098,"টলমল","denoting an unsteady state, tremble",,
4099,"চুপ ক","to be quiet","verb",
4100,"আঁচ","hint, guess","noun",
4101,"জ্বালানি","fuel, firewood","noun",
4103,"ঘুর","the long way, a circuitous route","noun",
4105,"পরাজন","defeat","noun",
4106,"পরাজিত ক","to defeat","verb",
4107,"হতাশা","disappointment, frustration","noun",
4108,"বাস্প","vapour, steam, tears","noun",
4110,"অজন","weight","noun",
4112,"পাকাপোক্ত","permanent, finalised, settled","adj.",
4113,"কবুলকারী","acceptor, reciever","noun",
4114,"মোটা","fat","adj.",
4116,"রোদ","heat, warmth, sunshine","noun",
4117,"নিঃসন্দেহ","free from doult, certain","adj.",
4119,"মাহ্‌ফিল","party revelling in music, assembly","noun",
4121,"রাষ্ঠ্রদূত","ambassador","noun",
4122,"ঝাপ্‌সা","not distinct, hazy, dim","adj.",
4124,"দুর্নাম","bad name, disrepute","noun",
4126,"খিঁচানো","to grimace, distort the face","verb",
4127,"নিশ্চয়তা","certainity, assurance","noun",
4128,"বাধা-বিপত্তি","misfortunes, adversities","noun",
4129,"তোষামোদ ক","to flatter","verb",
4130,"জেনা","adultery",,
4132,"কাংগাল","?",,
4136,"আকুল","anxious, eager, distaught","adj.",
4138,"আকুলতা","anxiety, restlessness","noun",
4140,"চড়া","to climb, ascend","verb",
4142,"খঞ্জন","?",,
4144,"চৌকাঠ","door frame","noun",
4146,"ফসল","harvest, crop","noun",
4148,"সহজ","simple, easy, natural","adj.",
4150,"শ্রেণী","line, row, range","noun",
4152,"বিচ্ছিন্ন","separated, interupted, disconnected","adj.",
4154,"দোজখ","hell","noun",
4155,"আখেরী","last, final (not a good translation)",,
4156,"সভা","meeting","noun",
4158,"অভিষক্ত","cermony, enthronement, initiation","noun",
4160,"অসার","worthless, futile",,
4161,"জগৎ","the earth, universe, human society","noun",
4162,"আখেরাত","the next world, the Day of Judgement","noun",
4164,"ধূলি","dust","noun",
4165,"প্রহর","division to time (about 3 hours), watch","noun",
4167,"স্বপ্ন","dream","noun",
4169,"চরান","in the state of running or moving, that which is flowing","adj.",
4171,"দশতারা","ten stringed instrumentq","noun",
4172,"ঝংকার","a jingling sound, buzzing sound","noun",
4175,"আইন","law","noun",
4176,"দূর-দূরআন্তর","distance lands, places","noun",
4178,"বিদ্যুত","electricity, lightning","noun",
4180,"তূরী","bugle horn","noun",
4181,"দানি","?",,
4183,"মাফদানকারী","Giver of Forgiveness","noun",
4184,"মরু-পেঁচা","desert owl","noun",
4186,"সর্বহারা","?",,
4187,"যৌবন","youth","noun",
4189,"দূরত্ব","distance, remoteness","noun",
4191,"বিছানা","to spread, scatter","verb",
4193,"ঋতু","season","noun",
4194,"লিবিয়াথন","Leviathian","name",
4196,"আকর্ষণ","attraction","noun",
4198,"বিদ্ধ ক","to pierce, impale","verb",
4199,"ঠকান",,,
4200,"প্রত্যেক","each, everybody",,
4201,"সামলানো","to save, guard, protext","verb",
4202,"ধর্মভীরু",,,
4203,"ধর্মকর্ম","religious act","noun",
4205,"মনোভাব","attitude",,
4206,"পূর্বতা","fulness, perfection","noun",
4207,"ভুগা",,,
4208,"ভুলানো","deciever, one who charms","noun",
4211,"বিরক্ত",,,
4213,"পরিমাণ",,,
4215,"দু'মনা","double minded","adj.",
4217,"বোধ","knowing, arousing","noun",
4219,"চঞ্চল","unsettled, shifting","adj.",
4221,"মহিমাপূর্ণ","glorious","adj.",
4222,"ডাক",,,
4223,"ডাকা","to enter","verb",
4225,"আইন","law","noun",
4227,"অমান্যকারী","?",,
4229,"স্বাধীনতা","freedom, independence","noun",
4231,"দ্বারা","through, by means of",,
4233,"অবস্থায়","situation","noun",
4235,"যুক্ত","joined, united",,
4237,"কোরবানগাহ","place of sacrifice, alter","noun",
4239,"ধার্মিক","righteous",,
4241,"পূর্ণতা","complete, fullness",,
4243,"গোয়েন্দা","spy, detective","noun",
4244,"সামলান",,,
4245,"সামলা","control",,
4247,"ঘোড়া","horse","noun",
4249,"অংশ","part","noun",
4251,"জংগল","jungle","noun",
4253,"গোটা","entire, whole","adj.",
4254,"বওয়া",,,
4255,"বুকে-হাঁটা প্রাণী","animal that crawls on stomach and knees, lizard","noun",
4257,"বিষ","poison","noun",
4259,"লতা","vine","noun",
4261,"গোলমাল","trouble, noise, difficulty","noun",
4263,"শান্তিপূর্ণ","full of peace",,
4265,"যগুণ","considerate",,
4266,"ভণ্ডমি",,,
4267,"বেঈমান",,,
4268,"রুখা","to get angry, gnash, threateningly","verb",
4269,,,,
4270,"অমুক","a certain, not definite","adj.",
4271,"ঢাকনি",,,
4272,"বাষ্প","mist","noun",
4273,"চূড়া",,,
4274,"ইন্‌শা-আল্লাহ্","""if God wills""",,
4275,"প্রতারক",,,
4276,"মরচে","rust","noun",
4277,,,,
4278,"সাসাক্ষ্য","witness, testify",,
4279,,,,
4280,"আরাম","comfort, luxury",,
4281,"গড়া",,,
4282,"উচ্ছৃংখলতা","indiscipline, disorderly, indulgent","adj.",
4283,,,,
4284,"তাজাই ক","? To fatten ?","verb",
4285,"ঠকা",,,
4286,"বর্ষা","flood, rain","noun",
4287,"বিশিষ্ট",,,
4288,"বিচারকর্তা","Judge","noun",
4289,,,,
4290,"আইয়ুব","Job","name",
4291,"বিশ্বাসযোগ্য",,,
4292,"বিশ্বাসপূর্ণ","full of faith",,
4293,,,,
4294,"জোর","power, strength",,
4295,"অংশ",,,
4296,"বিশ্বস্ত","faithful",,
4297,"শাসন",,,
4298,"শাসনকর্তা","Ruler","noun",
4299,,,,
4300,"আল্‌ফা","Alpha","noun",
4301,"হতে",,,
4302,"ওমিগা","Omega","noun",
4303,"সর্বশক্তিমান","The Almighty","noun",
4304,,,,
4305,"পাট্‌ম","Patmos","noun",
4306,"ইজমির","Smyrna","noun",
4307,"পর্গাম","Pergamum","noun",
4308,,,,
4309,"থুয়াতীরা","Thyatira","noun",
4310,"সাদ্র্দি","Sardis","noun",
4311,,,,
4312,"ফিলাদেলফিয়া","Philadelphia","noun",
4313,"পটি","sash, band of clothe","noun",
4314,"বরফ","snow","noun",
4315,"শিখা","1. top, sharp end 2. flame, beam of light","noun",
4316,"ঢাক-ঢোল","a drum","noun",
4317,"আকার",,,
4318,"সিঁদ / সিঁধ কাটা","to break into a house","verb",
4319,"মুক্তা","a pearl","noun",
4320,"রাক্ষস","demon","noun",
4321,"জাত","caste, breed, variety","noun",
4322,"বন্য","growing / existing in a forest, wild","adj.",
4323,"হতে","from, since, of","prep.",
4324,"অনুমতি","permission, approval","noun",
4325,"শিল্প","art, craft, handicraft, industry","noun",
4326,,,,
4327,"কেন্দ্র","centre","noun",
4328,,,,
4329,"তালিম","lesson, instruction, training","noun",
4330,,,,
4331,,,,
4332,"সমূহ","collection, totality, number, sum","noun",
4333,"করুণা","mercy, compassion","noun",
4334,"করুণাময়","compassionate, merciful","adj.",
4335,"শরিক","partner, ally","noun",
4336,"খোশ-আমদেদ্‌","welcome",,
4337,,,,
4338,"বর্ণিত","described, stated",,
4339,,,,
4340,"পূর্বে","before",,
4341,,,,
4342,"অনুশীলনী","exercise","noun",
4343,"খোঁড়া",,,
4344,"সুতরাং","therefore",,
4345,"কামিয়াব","successful","adj.",
4346,,,,
4347,"পরবর্তী","following, next","adj.",
4348,,,,
4349,"বেড়ানো","to roam","verb",
4350,,,,
4351,"বৃদ্ধি করা","to grow, multiply","verb",
4352,,,,
4353,"পূর্ণ হওয়া","be filled with; become complete","verb",
4354,"গৃহপালিত","tame","adj.",
4355,"অতি","extreme, excessive",,
4356,,,,
4357,"নির্বোধ","stupid, foolish","adj.",
4358,"ব্যাখ্যা করা","to explain","verb",
4359,,,,
4360,"লক্ষ লক্ষ","countless, innumerable",,
4361,"আকারবিহীন","formless, shapeless","adj.",
4362,,,,
4363,"শূন্য","void, empty, nothing","adj.",
4364,"সর্বপ্রথমে","at first",,
4365,,,,
4366,"ফুটন্ত","boiling","adj.",
4367,"টুকরা","piece, fragment","noun",
4368,,,,
4369,"পরিণত করা","to change, transform, turn","verb",
4370,"বসবাস করা","to reside, settle down, dwell permanently","verb",
4371,,,,
4372,"স্থলভূমি","land","noun",
4373,"uউত্তম","good, fine, highly pleasing, best","adj.",
4374,"আবরণ","covering, garment, act of covering","noun",
4375,,,,
4376,"ঘিরে রাখা","to enclose, encircle, surround, cover","verb",
4377,"স্থলভাগ","land, solid part of earth's surface","noun",
4378,,,,
4379,"যাতায়াত","coming and going, movement, traffic","noun",
